,age,education,marital-status,race,income,occupation
15320,53,Doctorate,Divorced,White,>50K,Exec-managerial
15331,62,Bachelors,Widowed,White,>50K,Exec-managerial
15334,35,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15335,52,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15341,31,Masters,Married-civ-spouse,White,>50K,Sales
15343,46,Masters,Married-civ-spouse,White,>50K,Prof-specialty
15345,57,Masters,Married-civ-spouse,White,>50K,Tech-support
15347,32,Masters,Married-civ-spouse,White,>50K,Exec-managerial
15349,46,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15352,56,Bachelors,Married-spouse-absent,White,>50K,Prof-specialty
15365,24,Bachelors,Married-AF-spouse,White,>50K,Prof-specialty
15369,40,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
15370,39,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
15375,49,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
15381,44,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
15382,51,Masters,Married-civ-spouse,White,>50K,Prof-specialty
15384,45,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
15387,45,Masters,Married-civ-spouse,White,>50K,Exec-managerial
15388,35,Bachelors,Never-married,White,>50K,Sales
15390,59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
15394,47,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15408,51,Masters,Married-civ-spouse,White,>50K,Exec-managerial
15409,62,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
15411,47,Assoc-acdm,Married-civ-spouse,White,>50K,Protective-serv
15415,46,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15418,48,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15420,57,Some-college,Married-civ-spouse,White,>50K,Tech-support
15425,31,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15431,33,Some-college,Married-civ-spouse,Black,>50K,Transport-moving
15435,47,Bachelors,Married-civ-spouse,White,>50K,Sales
15436,30,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
15447,31,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15450,31,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15453,47,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
15455,48,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15460,37,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15462,38,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
15466,30,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
15467,32,Bachelors,Never-married,White,>50K,Prof-specialty
15470,42,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
15475,42,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15477,61,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
15481,41,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
15487,49,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15489,45,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15494,58,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15495,36,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15496,67,HS-grad,Widowed,White,>50K,Adm-clerical
15497,61,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
15507,47,HS-grad,Married-civ-spouse,White,>50K,Sales
15508,27,Bachelors,Never-married,White,>50K,Sales
15513,39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15515,47,Bachelors,Married-civ-spouse,White,>50K,Tech-support
15517,49,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15524,43,Some-college,Divorced,White,>50K,Sales
15528,45,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
15538,46,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
15543,59,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
15546,50,Masters,Married-civ-spouse,White,>50K,Sales
15551,43,Masters,Married-civ-spouse,White,>50K,Exec-managerial
15553,41,Prof-school,Married-civ-spouse,White,>50K,Exec-managerial
15555,39,HS-grad,Married-civ-spouse,White,>50K,Other-service
15556,45,Masters,Married-civ-spouse,White,>50K,Sales
15558,40,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15561,53,Bachelors,Married-civ-spouse,White,>50K,Sales
15562,33,Bachelors,Never-married,Black,>50K,Tech-support
15565,46,HS-grad,Married-civ-spouse,White,>50K,Sales
15567,61,11th,Widowed,White,>50K,Other-service
15576,75,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15577,40,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15579,61,Bachelors,Married-civ-spouse,White,>50K,?
15581,28,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15586,47,Assoc-acdm,Married-civ-spouse,Black,>50K,Prof-specialty
15590,32,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15591,45,Masters,Married-civ-spouse,White,>50K,Prof-specialty
15592,51,Some-college,Married-civ-spouse,White,>50K,Tech-support
15595,48,Masters,Married-civ-spouse,White,>50K,Exec-managerial
15601,32,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
15604,50,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15608,28,Bachelors,Never-married,White,>50K,Prof-specialty
15612,59,Some-college,Married-civ-spouse,White,>50K,Tech-support
15618,37,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15619,48,Bachelors,Married-civ-spouse,Black,>50K,Sales
15621,41,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
15627,62,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15629,28,Bachelors,Married-civ-spouse,White,>50K,Sales
15630,27,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
15631,42,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
15632,60,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
15633,58,Masters,Married-civ-spouse,White,>50K,Prof-specialty
15636,50,Some-college,Married-civ-spouse,White,>50K,Craft-repair
15642,36,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
15644,35,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
15647,40,Assoc-voc,Divorced,White,>50K,Craft-repair
15651,45,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
15654,50,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15660,52,Some-college,Divorced,White,>50K,Exec-managerial
15664,46,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15666,38,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15668,62,Masters,Married-civ-spouse,White,>50K,Adm-clerical
15669,31,Bachelors,Married-civ-spouse,Black,>50K,Exec-managerial
15670,31,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
15679,45,Masters,Married-civ-spouse,White,>50K,Prof-specialty
15689,43,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
15691,48,Masters,Married-civ-spouse,White,>50K,Prof-specialty
15692,39,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
15708,49,Doctorate,Married-civ-spouse,Black,>50K,Prof-specialty
15710,30,11th,Never-married,White,>50K,Craft-repair
15712,25,Bachelors,Never-married,White,>50K,Adm-clerical
15718,62,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
15726,37,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
15727,38,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
15731,41,HS-grad,Married-civ-spouse,White,>50K,Sales
15737,28,HS-grad,Married-civ-spouse,Black,>50K,Sales
15738,32,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15741,52,Assoc-acdm,Married-civ-spouse,White,>50K,Other-service
15744,47,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
15745,53,Doctorate,Divorced,White,>50K,Exec-managerial
15746,31,Bachelors,Married-civ-spouse,White,>50K,Sales
15749,49,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15754,47,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
15757,59,Masters,Divorced,White,>50K,Prof-specialty
15760,53,Masters,Married-civ-spouse,White,>50K,Exec-managerial
15762,36,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Adm-clerical
15767,35,Bachelors,Married-civ-spouse,White,>50K,Sales
15768,48,Bachelors,Married-spouse-absent,Asian-Pac-Islander,>50K,Prof-specialty
15774,39,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
15775,52,Bachelors,Married-civ-spouse,White,>50K,Sales
15777,48,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15783,43,Doctorate,Separated,Black,>50K,Prof-specialty
15785,47,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15787,41,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
15804,44,HS-grad,Never-married,White,>50K,Exec-managerial
15806,45,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
15809,58,HS-grad,Married-civ-spouse,White,>50K,Sales
15812,38,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15813,32,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15817,52,Some-college,Married-civ-spouse,White,>50K,Craft-repair
15829,44,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15830,53,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15831,43,Masters,Never-married,White,>50K,Prof-specialty
15832,60,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
15839,25,11th,Married-civ-spouse,White,>50K,Transport-moving
15847,46,Masters,Married-civ-spouse,Black,>50K,Prof-specialty
15852,32,Some-college,Married-civ-spouse,White,>50K,Sales
15857,68,Some-college,Married-civ-spouse,White,>50K,Sales
15860,62,7th-8th,Married-civ-spouse,White,>50K,?
15869,57,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
15870,36,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
15873,58,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
15875,59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
15878,40,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15880,56,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15887,35,Assoc-acdm,Never-married,White,>50K,Adm-clerical
15891,73,7th-8th,Married-civ-spouse,White,>50K,Sales
15892,90,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15904,42,10th,Married-civ-spouse,White,>50K,Handlers-cleaners
15907,34,Bachelors,Divorced,Amer-Indian-Eskimo,>50K,Sales
15909,56,Masters,Married-civ-spouse,White,>50K,Prof-specialty
15915,25,Assoc-acdm,Married-civ-spouse,White,>50K,Adm-clerical
15920,35,Bachelors,Married-civ-spouse,White,>50K,Sales
15921,30,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
15923,42,Some-college,Married-civ-spouse,White,>50K,Tech-support
15932,52,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15940,43,Doctorate,Separated,White,>50K,Prof-specialty
15944,60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
15948,54,Doctorate,Never-married,White,>50K,Exec-managerial
15954,41,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
15955,51,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
15956,59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
15961,47,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
15966,24,HS-grad,Separated,White,>50K,Other-service
15968,38,Some-college,Married-civ-spouse,White,>50K,Sales
15971,63,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
15985,39,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
15998,41,Some-college,Married-civ-spouse,Black,>50K,Exec-managerial
16000,27,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
16004,64,HS-grad,Divorced,White,>50K,?
16012,46,Bachelors,Never-married,White,>50K,Sales
16017,41,Assoc-acdm,Married-civ-spouse,Black,>50K,Exec-managerial
16018,55,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
16025,38,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
16032,37,Some-college,Married-civ-spouse,White,>50K,Craft-repair
16034,37,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
16039,45,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
16040,29,HS-grad,Never-married,White,>50K,Craft-repair
16046,58,HS-grad,Widowed,White,>50K,Sales
16050,53,Some-college,Married-civ-spouse,White,>50K,Sales
16052,51,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
16053,59,Masters,Married-civ-spouse,White,>50K,Sales
16054,42,HS-grad,Never-married,White,>50K,Protective-serv
16062,27,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
16078,35,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16079,51,Masters,Married-civ-spouse,White,>50K,Exec-managerial
16081,41,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
16092,58,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16093,59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16094,31,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16102,39,Some-college,Divorced,White,>50K,Handlers-cleaners
16109,43,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16113,54,Masters,Married-civ-spouse,White,>50K,Prof-specialty
16116,41,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
16117,62,Some-college,Married-civ-spouse,Black,>50K,?
16126,50,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
16139,58,Some-college,Married-civ-spouse,White,>50K,Farming-fishing
16151,46,HS-grad,Married-civ-spouse,White,>50K,?
16152,39,Masters,Never-married,White,>50K,Sales
16164,57,Some-college,Married-civ-spouse,White,>50K,Sales
16165,50,HS-grad,Married-civ-spouse,Black,>50K,Exec-managerial
16167,47,HS-grad,Married-civ-spouse,White,>50K,Sales
16168,37,Bachelors,Never-married,White,>50K,Prof-specialty
16170,39,Bachelors,Divorced,White,>50K,Exec-managerial
16171,34,Some-college,Never-married,White,>50K,Machine-op-inspct
16174,42,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16176,39,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16177,36,Masters,Married-civ-spouse,White,>50K,Prof-specialty
16180,37,Some-college,Married-civ-spouse,Black,>50K,Handlers-cleaners
16182,56,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
16188,58,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16190,39,Bachelors,Never-married,White,>50K,Exec-managerial
16204,41,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16205,36,Some-college,Married-civ-spouse,White,>50K,Machine-op-inspct
16206,30,Some-college,Married-civ-spouse,White,>50K,Craft-repair
16217,51,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
16220,36,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16225,57,9th,Married-civ-spouse,Black,>50K,Craft-repair
16227,54,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
16234,52,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
16238,56,Some-college,Married-civ-spouse,White,>50K,Craft-repair
16241,28,Assoc-voc,Divorced,White,>50K,Exec-managerial
16246,35,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16252,61,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
16259,43,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
16261,56,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16264,45,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
16268,36,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16269,50,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16277,34,Some-college,Divorced,Black,>50K,Prof-specialty
16282,38,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
16283,31,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
16284,51,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
16285,56,12th,Married-civ-spouse,White,>50K,Prof-specialty
16287,50,Some-college,Married-civ-spouse,White,>50K,Craft-repair
16295,38,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
16301,33,Masters,Divorced,White,>50K,Exec-managerial
16303,34,Some-college,Married-civ-spouse,White,>50K,Tech-support
16306,27,HS-grad,Married-civ-spouse,Black,>50K,Adm-clerical
16310,52,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16320,46,Some-college,Married-civ-spouse,White,>50K,Sales
16326,50,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
16331,44,Assoc-voc,Married-civ-spouse,Black,>50K,Craft-repair
16337,39,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
16342,53,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
16345,68,HS-grad,Widowed,White,>50K,Exec-managerial
16352,54,Bachelors,Married-civ-spouse,White,>50K,Sales
16372,67,Some-college,Married-civ-spouse,White,>50K,Handlers-cleaners
16390,48,Assoc-acdm,Married-civ-spouse,White,>50K,Protective-serv
16393,32,Bachelors,Divorced,White,>50K,Exec-managerial
16403,57,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16404,51,Doctorate,Never-married,White,>50K,?
16407,40,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16409,45,Bachelors,Married-civ-spouse,White,>50K,Sales
16416,47,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
16418,39,Bachelors,Married-civ-spouse,White,>50K,Sales
16422,50,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16428,35,Bachelors,Married-civ-spouse,White,>50K,Tech-support
16430,57,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
16438,59,Assoc-voc,Never-married,White,>50K,Exec-managerial
16449,32,Assoc-voc,Married-civ-spouse,White,>50K,Handlers-cleaners
16457,55,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16460,43,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16462,48,Masters,Married-civ-spouse,White,>50K,Prof-specialty
16468,27,Some-college,Never-married,White,>50K,Exec-managerial
16470,41,HS-grad,Married-civ-spouse,Black,>50K,Transport-moving
16474,54,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16482,42,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
16484,46,Bachelors,Married-civ-spouse,White,>50K,Transport-moving
16489,22,Some-college,Married-civ-spouse,White,>50K,Transport-moving
16492,58,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16496,51,Masters,Married-civ-spouse,White,>50K,Sales
16500,52,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
16502,34,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
16516,45,Some-college,Divorced,White,>50K,Craft-repair
16518,49,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
16523,79,HS-grad,Married-civ-spouse,White,>50K,?
16527,46,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
16539,36,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16543,62,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16553,40,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
16557,31,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
16569,64,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
16576,49,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
16585,44,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16588,70,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16593,61,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
16596,47,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
16597,33,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16601,40,Bachelors,Married-civ-spouse,Black,>50K,Protective-serv
16604,73,7th-8th,Married-civ-spouse,White,>50K,Farming-fishing
16607,40,Bachelors,Married-civ-spouse,White,>50K,Sales
16608,39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16619,36,Masters,Never-married,White,>50K,Adm-clerical
16621,53,Bachelors,Divorced,Black,>50K,Exec-managerial
16622,42,Some-college,Divorced,White,>50K,Transport-moving
16627,37,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
16631,27,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
16635,48,Masters,Widowed,White,>50K,Exec-managerial
16637,60,Masters,Married-civ-spouse,White,>50K,Prof-specialty
16643,44,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
16649,39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
16655,38,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Protective-serv
