,age,education,marital-status,race,income,occupation
4829,42,Assoc-voc,Divorced,White,<=50K,Other-service
4830,52,5th-6th,Married-spouse-absent,White,<=50K,Craft-repair
4831,56,HS-grad,Widowed,White,<=50K,Adm-clerical
4832,53,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
4833,26,Some-college,Married-civ-spouse,White,>50K,Sales
4834,81,Some-college,Divorced,White,<=50K,Adm-clerical
4835,28,10th,Never-married,Black,<=50K,?
4836,57,Some-college,Divorced,White,>50K,Prof-specialty
4837,34,HS-grad,Never-married,White,<=50K,Adm-clerical
4838,31,10th,Married-civ-spouse,White,<=50K,?
4839,24,Assoc-voc,Never-married,Black,<=50K,Tech-support
4840,20,HS-grad,Never-married,White,<=50K,Other-service
4841,68,Some-college,Divorced,Black,<=50K,Adm-clerical
4842,60,HS-grad,Separated,White,<=50K,Sales
4843,37,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
4844,25,7th-8th,Never-married,White,<=50K,Handlers-cleaners
4845,36,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
4846,45,Assoc-acdm,Married-civ-spouse,White,<=50K,Craft-repair
4847,34,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
4848,31,Bachelors,Separated,White,<=50K,Exec-managerial
4849,47,Bachelors,Married-civ-spouse,White,<=50K,Farming-fishing
4850,60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
4851,75,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
4852,43,Some-college,Married-civ-spouse,White,<=50K,Protective-serv
4853,18,HS-grad,Never-married,White,<=50K,Handlers-cleaners
4854,25,Bachelors,Never-married,Asian-Pac-Islander,<=50K,Tech-support
4855,20,HS-grad,Never-married,White,<=50K,Adm-clerical
4856,32,HS-grad,Never-married,White,<=50K,Sales
4857,57,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
4858,43,Some-college,Married-civ-spouse,White,>50K,Transport-moving
4859,18,HS-grad,Never-married,White,<=50K,Farming-fishing
4860,41,Bachelors,Separated,Black,<=50K,Prof-specialty
4861,48,HS-grad,Never-married,White,<=50K,Machine-op-inspct
4862,35,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
4863,41,Assoc-voc,Married-civ-spouse,White,<=50K,Exec-managerial
4864,23,HS-grad,Never-married,Black,<=50K,Craft-repair
4865,32,Bachelors,Married-civ-spouse,White,>50K,Protective-serv
4866,33,HS-grad,Never-married,White,<=50K,Craft-repair
4867,58,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
4868,22,Some-college,Never-married,White,<=50K,Sales
4869,33,Some-college,Divorced,White,<=50K,Other-service
4870,42,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
4871,25,HS-grad,Never-married,White,<=50K,Adm-clerical
4872,39,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
4873,35,Bachelors,Married-civ-spouse,White,>50K,Sales
4874,50,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
4875,49,Masters,Married-civ-spouse,White,>50K,Exec-managerial
4876,25,Bachelors,Never-married,White,<=50K,Prof-specialty
4877,47,Some-college,Divorced,Black,<=50K,Adm-clerical
4878,46,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
4879,42,Assoc-acdm,Divorced,Black,<=50K,Prof-specialty
4880,37,11th,Never-married,White,>50K,Transport-moving
4881,25,Bachelors,Never-married,White,<=50K,Craft-repair
4882,29,10th,Married-civ-spouse,White,<=50K,Craft-repair
4883,26,Some-college,Never-married,White,<=50K,Sales
4884,26,Some-college,Never-married,White,<=50K,?
4885,45,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
4886,34,HS-grad,Separated,White,<=50K,Exec-managerial
4887,33,Assoc-acdm,Never-married,Black,<=50K,Adm-clerical
4888,43,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
4889,28,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
4890,51,Some-college,Married-civ-spouse,White,<=50K,Farming-fishing
4891,21,Some-college,Never-married,White,<=50K,Other-service
4892,23,Assoc-acdm,Never-married,White,<=50K,Other-service
4893,30,HS-grad,Never-married,White,<=50K,Tech-support
4894,46,Masters,Married-civ-spouse,White,>50K,Exec-managerial
4895,38,HS-grad,Never-married,White,<=50K,Farming-fishing
4896,20,HS-grad,Never-married,White,<=50K,Sales
4897,36,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
4898,37,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
4899,44,Masters,Never-married,White,<=50K,Prof-specialty
4900,33,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
4901,45,Bachelors,Never-married,White,<=50K,Exec-managerial
4902,47,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
4903,54,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
4904,17,10th,Never-married,White,<=50K,Other-service
4905,43,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
4906,45,Bachelors,Widowed,White,>50K,Prof-specialty
4907,37,Some-college,Never-married,White,<=50K,Adm-clerical
4908,44,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
4909,55,Masters,Widowed,White,<=50K,Prof-specialty
4910,41,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
4911,23,Bachelors,Never-married,White,<=50K,Adm-clerical
4912,38,Some-college,Never-married,Black,<=50K,Adm-clerical
4913,23,Bachelors,Never-married,White,<=50K,Handlers-cleaners
4914,35,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
4915,18,11th,Never-married,White,<=50K,Exec-managerial
4916,47,Assoc-voc,Married-civ-spouse,White,<=50K,Other-service
4917,25,Some-college,Never-married,White,<=50K,Prof-specialty
4918,41,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
4919,23,Some-college,Never-married,Asian-Pac-Islander,<=50K,Adm-clerical
4920,41,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
4921,26,Some-college,Married-civ-spouse,White,<=50K,Exec-managerial
4922,30,Some-college,Never-married,White,<=50K,Adm-clerical
4923,42,Some-college,Married-civ-spouse,White,>50K,Sales
4924,35,HS-grad,Divorced,White,<=50K,Exec-managerial
4925,28,Bachelors,Never-married,White,<=50K,?
4926,29,Some-college,Separated,White,<=50K,Tech-support
4927,21,Some-college,Married-spouse-absent,White,<=50K,Adm-clerical
4928,48,Masters,Divorced,White,>50K,Prof-specialty
4929,44,HS-grad,Divorced,White,<=50K,Transport-moving
4930,34,9th,Never-married,White,<=50K,Other-service
4931,19,HS-grad,Never-married,White,<=50K,Other-service
4932,32,Some-college,Divorced,White,>50K,Craft-repair
4933,31,Assoc-acdm,Separated,Black,<=50K,Other-service
4934,25,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
4935,47,HS-grad,Married-civ-spouse,Black,>50K,Adm-clerical
4936,46,11th,Widowed,White,<=50K,Adm-clerical
4937,18,12th,Never-married,White,<=50K,Adm-clerical
4938,31,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
4939,28,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
4940,38,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
4941,33,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
4942,17,10th,Never-married,White,<=50K,?
4943,41,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
4944,46,Some-college,Married-civ-spouse,White,>50K,Sales
4945,38,Some-college,Married-civ-spouse,White,<=50K,Prof-specialty
4946,24,Bachelors,Never-married,White,<=50K,Sales
4947,49,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
4948,60,Some-college,Divorced,Amer-Indian-Eskimo,<=50K,Prof-specialty
4949,44,Bachelors,Married-civ-spouse,White,>50K,Sales
4950,63,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
4951,40,HS-grad,Married-civ-spouse,White,>50K,Sales
4952,45,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
4953,49,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
4954,36,HS-grad,Divorced,White,<=50K,Sales
4955,65,HS-grad,Married-civ-spouse,White,<=50K,Other-service
4956,41,Bachelors,Widowed,White,<=50K,Exec-managerial
4957,25,Masters,Separated,White,<=50K,Other-service
4958,20,Some-college,Never-married,White,<=50K,?
4959,60,Assoc-voc,Widowed,White,<=50K,Adm-clerical
4960,17,11th,Never-married,White,<=50K,Prof-specialty
4961,28,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
4962,31,Assoc-acdm,Never-married,Other,<=50K,Craft-repair
4963,47,Masters,Never-married,White,<=50K,Prof-specialty
4964,45,Some-college,Married-civ-spouse,White,<=50K,Transport-moving
4965,51,Bachelors,Never-married,White,<=50K,Prof-specialty
4966,23,HS-grad,Never-married,Black,<=50K,Machine-op-inspct
4967,44,Masters,Married-civ-spouse,White,>50K,Exec-managerial
4968,34,HS-grad,Never-married,White,<=50K,Exec-managerial
4969,19,Some-college,Never-married,White,<=50K,Prof-specialty
4970,51,HS-grad,Married-civ-spouse,White,>50K,?
4971,46,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
4972,30,Doctorate,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
4973,37,10th,Married-civ-spouse,White,<=50K,Farming-fishing
4974,56,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
4975,29,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
4976,46,Masters,Married-civ-spouse,White,>50K,Craft-repair
4977,55,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
4978,45,Bachelors,Divorced,White,>50K,Sales
4979,34,HS-grad,Married-spouse-absent,White,<=50K,Handlers-cleaners
4980,45,9th,Separated,Black,<=50K,?
4981,41,Bachelors,Never-married,White,<=50K,Adm-clerical
4982,22,Some-college,Never-married,White,<=50K,?
4983,34,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
4984,27,HS-grad,Never-married,Black,<=50K,Craft-repair
4985,29,Some-college,Never-married,Black,<=50K,Handlers-cleaners
4986,19,12th,Never-married,White,<=50K,Other-service
4987,47,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
4988,43,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
4989,52,Assoc-voc,Separated,Black,<=50K,Exec-managerial
4990,33,Assoc-acdm,Divorced,White,<=50K,Sales
4991,29,9th,Married-civ-spouse,White,<=50K,Transport-moving
4992,23,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
4993,23,Some-college,Never-married,White,<=50K,Exec-managerial
4994,39,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
4995,43,5th-6th,Never-married,White,<=50K,Machine-op-inspct
4996,31,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
4997,47,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
4998,26,HS-grad,Never-married,White,<=50K,Adm-clerical
4999,58,Some-college,Never-married,White,<=50K,Prof-specialty
5000,47,Prof-school,Divorced,White,>50K,Prof-specialty
5001,55,Bachelors,Never-married,White,<=50K,Tech-support
5002,26,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
5003,28,HS-grad,Never-married,White,<=50K,Machine-op-inspct
5004,36,HS-grad,Married-civ-spouse,Black,<=50K,Craft-repair
5005,40,HS-grad,Married-civ-spouse,White,<=50K,Sales
5006,19,11th,Never-married,White,<=50K,Other-service
5007,63,Bachelors,Married-civ-spouse,White,>50K,Sales
5008,42,Bachelors,Married-civ-spouse,White,<=50K,Transport-moving
5009,76,9th,Married-civ-spouse,White,<=50K,Protective-serv
5010,23,Assoc-voc,Never-married,White,<=50K,Tech-support
5011,38,5th-6th,Never-married,White,<=50K,Transport-moving
5012,33,Masters,Never-married,Asian-Pac-Islander,<=50K,Prof-specialty
5013,48,Masters,Married-civ-spouse,White,>50K,Prof-specialty
5014,56,Some-college,Divorced,White,>50K,Transport-moving
5015,32,HS-grad,Married-civ-spouse,Black,<=50K,Machine-op-inspct
5016,44,Some-college,Divorced,White,<=50K,Prof-specialty
5017,27,HS-grad,Divorced,Black,<=50K,Adm-clerical
5018,33,Some-college,Never-married,White,<=50K,Exec-managerial
5019,22,5th-6th,Never-married,White,<=50K,Handlers-cleaners
5020,18,Some-college,Never-married,White,<=50K,?
5021,44,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
5022,42,HS-grad,Married-civ-spouse,Amer-Indian-Eskimo,<=50K,Transport-moving
5023,34,Some-college,Never-married,White,<=50K,Adm-clerical
5024,45,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
5025,57,HS-grad,Married-civ-spouse,White,<=50K,Sales
5026,59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
5027,33,Some-college,Married-civ-spouse,Black,>50K,Exec-managerial
5028,52,HS-grad,Married-civ-spouse,Other,<=50K,Farming-fishing
5029,17,12th,Never-married,White,<=50K,Sales
5030,29,HS-grad,Never-married,White,<=50K,Other-service
5031,63,Bachelors,Married-civ-spouse,White,>50K,Sales
5032,20,Some-college,Never-married,White,<=50K,Handlers-cleaners
5033,42,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
5034,50,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
5035,55,HS-grad,Married-civ-spouse,White,<=50K,Priv-house-serv
5036,27,Assoc-acdm,Married-civ-spouse,Black,<=50K,Adm-clerical
5037,28,Bachelors,Married-civ-spouse,White,<=50K,Exec-managerial
5038,55,Assoc-voc,Married-civ-spouse,White,<=50K,Machine-op-inspct
5039,44,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
5040,53,Some-college,Never-married,White,<=50K,Protective-serv
5041,23,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
5042,25,HS-grad,Divorced,White,<=50K,Adm-clerical
5043,44,Bachelors,Divorced,White,<=50K,Prof-specialty
5044,55,Masters,Married-civ-spouse,White,>50K,Exec-managerial
5045,48,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
5046,46,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
5047,26,Some-college,Never-married,White,<=50K,Transport-moving
5048,30,7th-8th,Separated,White,<=50K,Farming-fishing
5049,32,Masters,Married-civ-spouse,White,>50K,Prof-specialty
5050,52,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
5051,52,HS-grad,Married-civ-spouse,White,>50K,Sales
5052,39,HS-grad,Separated,White,<=50K,Sales
5053,57,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
5054,21,HS-grad,Never-married,White,<=50K,Craft-repair
5055,22,Some-college,Never-married,White,<=50K,Other-service
5056,26,Some-college,Married-civ-spouse,White,<=50K,Machine-op-inspct
5057,26,Some-college,Married-civ-spouse,White,<=50K,Other-service
5058,44,Assoc-voc,Married-civ-spouse,Black,>50K,Exec-managerial
5059,42,Some-college,Divorced,White,<=50K,Adm-clerical
5060,40,Some-college,Married-civ-spouse,White,<=50K,Transport-moving
5061,22,11th,Never-married,White,<=50K,Craft-repair
5062,62,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
5063,44,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
5064,18,Some-college,Never-married,White,<=50K,?
5065,33,1st-4th,Married-spouse-absent,White,<=50K,Craft-repair
5066,45,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
5067,18,11th,Married-civ-spouse,White,<=50K,Handlers-cleaners
5068,32,Some-college,Never-married,White,<=50K,Craft-repair
5069,33,Doctorate,Never-married,White,>50K,Prof-specialty
5070,20,Some-college,Never-married,White,<=50K,Prof-specialty
5071,68,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
5072,61,7th-8th,Married-civ-spouse,White,>50K,Sales
5073,48,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
5074,45,HS-grad,Married-civ-spouse,White,<=50K,Sales
5075,36,HS-grad,Married-civ-spouse,White,>50K,Sales
5076,32,HS-grad,Never-married,Black,<=50K,Other-service
5077,35,Bachelors,Divorced,White,<=50K,Other-service
5078,39,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
5079,53,7th-8th,Married-civ-spouse,White,<=50K,Machine-op-inspct
5080,30,Some-college,Separated,Black,<=50K,Sales
5081,37,HS-grad,Never-married,Asian-Pac-Islander,<=50K,Transport-moving
5082,40,Bachelors,Divorced,White,<=50K,Protective-serv
5083,25,Some-college,Never-married,Black,<=50K,Adm-clerical
5084,41,HS-grad,Never-married,Black,<=50K,Sales
5085,52,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
5086,33,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
5087,28,HS-grad,Never-married,White,<=50K,Craft-repair
5088,25,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
5089,53,Some-college,Married-civ-spouse,White,<=50K,Sales
5090,44,1st-4th,Never-married,White,<=50K,Other-service
5091,35,HS-grad,Divorced,White,<=50K,Exec-managerial
5092,38,Some-college,Divorced,White,<=50K,Craft-repair
5093,34,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
5094,33,HS-grad,Divorced,White,<=50K,Machine-op-inspct
5095,24,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
5096,65,HS-grad,Widowed,Black,<=50K,Other-service
5097,29,Assoc-acdm,Married-civ-spouse,White,<=50K,Sales
5098,39,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
5099,46,Some-college,Married-civ-spouse,White,>50K,Protective-serv
5100,37,7th-8th,Married-civ-spouse,White,<=50K,Farming-fishing
5101,47,Masters,Married-civ-spouse,White,>50K,Exec-managerial
5102,62,Some-college,Married-civ-spouse,White,<=50K,Other-service
5103,54,HS-grad,Married-civ-spouse,White,<=50K,Sales
5104,90,Some-college,Never-married,Asian-Pac-Islander,<=50K,Other-service
5105,33,Assoc-acdm,Married-spouse-absent,White,<=50K,Craft-repair
5106,57,Some-college,Married-civ-spouse,White,<=50K,Exec-managerial
5107,25,Assoc-acdm,Never-married,White,<=50K,Craft-repair
5108,44,Some-college,Married-civ-spouse,White,>50K,Sales
5109,52,Bachelors,Married-spouse-absent,White,<=50K,Other-service
5110,21,Some-college,Never-married,White,<=50K,Machine-op-inspct
5111,31,HS-grad,Never-married,Black,<=50K,Other-service
5112,39,Masters,Married-civ-spouse,White,<=50K,Transport-moving
5113,59,HS-grad,Widowed,White,<=50K,Machine-op-inspct
5114,29,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
5115,49,7th-8th,Never-married,Black,<=50K,Prof-specialty
5116,34,9th,Married-civ-spouse,White,<=50K,Craft-repair
5117,22,Bachelors,Never-married,White,<=50K,Sales
5118,32,Bachelors,Married-civ-spouse,Other,<=50K,Sales
5119,39,HS-grad,Divorced,Black,<=50K,Other-service
5120,46,Masters,Married-civ-spouse,White,<=50K,Prof-specialty
5121,50,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
5122,34,HS-grad,Never-married,White,<=50K,Other-service
5123,28,Masters,Married-civ-spouse,White,<=50K,Prof-specialty
5124,18,12th,Never-married,White,<=50K,Sales
5125,20,HS-grad,Never-married,White,<=50K,Sales
5126,20,HS-grad,Never-married,White,<=50K,Machine-op-inspct
5127,55,Assoc-voc,Widowed,Amer-Indian-Eskimo,<=50K,Exec-managerial
5128,22,Some-college,Never-married,Black,<=50K,Sales
5129,60,Masters,Married-civ-spouse,White,<=50K,Exec-managerial
5130,40,10th,Divorced,White,<=50K,Craft-repair
5131,47,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
5132,23,Bachelors,Never-married,White,<=50K,Exec-managerial
5133,57,HS-grad,Widowed,White,<=50K,Transport-moving
5134,52,11th,Married-civ-spouse,White,<=50K,Other-service
5135,42,7th-8th,Widowed,White,<=50K,Craft-repair
5136,25,Assoc-acdm,Never-married,White,<=50K,Handlers-cleaners
5137,49,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
5138,41,Some-college,Never-married,White,<=50K,Protective-serv
5139,40,Assoc-voc,Married-civ-spouse,Black,<=50K,Other-service
5140,38,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
5141,58,HS-grad,Never-married,White,<=50K,Transport-moving
5142,26,Bachelors,Never-married,Black,<=50K,Other-service
5143,57,10th,Divorced,White,<=50K,Adm-clerical
5144,28,HS-grad,Married-civ-spouse,White,<=50K,Sales
5145,42,HS-grad,Separated,White,<=50K,Sales
5146,28,Some-college,Never-married,White,<=50K,Exec-managerial
5147,17,9th,Never-married,Black,<=50K,?
5148,39,9th,Married-civ-spouse,White,<=50K,Craft-repair
5149,28,HS-grad,Married-civ-spouse,Black,<=50K,Machine-op-inspct
5150,42,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
5151,51,Some-college,Divorced,White,<=50K,Sales
5152,27,Some-college,Never-married,White,<=50K,Adm-clerical
5153,41,HS-grad,Divorced,White,<=50K,Adm-clerical
5154,28,Bachelors,Married-civ-spouse,White,<=50K,Craft-repair
5155,54,Some-college,Divorced,White,>50K,Farming-fishing
5156,73,HS-grad,Widowed,White,<=50K,?
5157,49,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
5158,47,Masters,Married-civ-spouse,White,>50K,Exec-managerial
5159,27,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
5160,42,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
5161,32,HS-grad,Married-civ-spouse,Black,<=50K,Adm-clerical
5162,32,HS-grad,Married-civ-spouse,White,<=50K,Other-service
